Restaurant ID,Restaurant Name ID,Country Code,City ID,Address ID,Locality ID,Locality Verbose ID,Longitude,Latitude,Cuisines,Average Cost for two,Currency ID,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating Color ID,Rating Text ID,Votes,Sales (in USD)
18228854,3725,1,5,7129,37,830,77.13270139,28.67064904,"North Indian, Chinese, Mughlai",750,1,0,1,0,0,2,3.4,4,3,27,351
308242,2062,1,5,5064,37,830,77.13411123,28.67111912,"North Indian, Mughlai, Chinese, Fast Food",600,1,0,1,0,0,2,3.4,4,3,128,380
219,685,1,5,3899,179,831,77.2075519,28.5232693,"Pizza, Fast Food",700,1,0,0,0,0,2,2.5,4,3,253,183
302381,619,1,5,5815,179,831,77.2070122,28.5233392,"North Indian, Mughlai",1300,1,1,0,0,0,3,2.8,4,3,249,320
309232,651,1,5,6725,179,831,77.20727418,28.52352259,"American, Fast Food, Salad, Healthy Food",500,1,0,1,0,0,2,3.2,4,3,115,341
572,5203,1,5,5120,179,831,77.2070008,28.5229168,"North Indian, Mughlai, Chinese",850,1,1,0,0,0,2,3.1,4,3,151,415
7167,879,1,5,2484,179,831,77.2069673,28.5233797,"Lebanese, Chinese",500,1,0,0,0,0,2,3.2,4,3,159,373
18352263,2962,1,5,3696,243,833,77.18545038,28.54047405,Pizza,600,1,0,1,0,0,2,2.9,4,3,4,308
7797,5208,1,5,3341,243,833,77.1859094,28.5413709,"North Indian, Fast Food",250,1,0,0,0,0,1,2.9,4,3,6,323
18312571,5209,1,5,5756,243,833,77.1832793,28.5365468,"Chinese, North Indian",250,1,0,0,0,0,1,2.9,4,3,4,380
301737,1544,1,14,1806,676,834,77.1017259,28.4715383,"Mithai, Street Food",200,1,0,0,0,0,1,3.3,4,3,22,457
3536,1057,1,14,1036,676,834,77.1022778,28.4715146,Cafe,650,1,0,0,0,0,2,3.3,4,3,41,480
6743,881,1,14,1120,676,834,77.1017259,28.4718072,Cafe,450,1,0,0,0,0,1,2.8,4,3,18,466
6804,831,1,14,1388,676,834,77.1022654,28.472128,"Raw Meats, North Indian, Fast Food",350,1,0,0,0,0,1,2.8,4,3,16,134
1284,1543,1,14,1725,676,834,77.1022654,28.4720383,"Bakery, Fast Food",250,1,0,1,0,0,1,3,4,3,33,453
18458663,1539,1,14,1134,676,834,77.1021755,28.4720297,Cafe,400,1,0,0,0,0,1,3.2,4,3,10,335
1313,651,1,14,1795,676,834,77.1024003,28.4715582,"American, Fast Food, Salad, Healthy Food",500,1,0,1,0,0,2,3.2,4,3,92,453
312269,1540,1,14,1173,676,834,77.1020406,28.4718823,"North Indian, Mughlai",700,1,0,1,0,0,2,2.8,4,3,16,433
6747,685,1,14,1294,676,834,77.1024452,28.4719659,"Pizza, Fast Food",700,1,0,0,0,0,2,2.8,4,3,70,211
305171,1538,1,14,989,676,834,77.1019957,28.4722814,"Bakery, Desserts, Fast Food",350,1,0,1,0,0,1,3.1,4,3,84,447
308732,1541,1,14,1226,676,834,77.1018865,28.4725209,"North Indian, Mughlai",900,1,1,1,0,0,2,3,4,3,61,314
301506,1542,1,14,1599,676,834,77.10254565,28.47211841,"Bakery, Beverages",500,1,0,0,0,0,2,3.4,4,3,57,439
1859,5231,1,5,4869,91,836,77.1818562,28.5643243,North Indian,600,1,0,1,0,0,2,2.9,4,3,102,390
18428880,5234,1,5,7269,91,836,77.1760591,28.5661453,"Chinese, North Indian",400,1,0,0,0,0,1,3.1,4,3,5,315
345,1541,1,5,3625,91,836,77.1738591,28.5724323,"North Indian, Mughlai",900,1,1,1,0,0,2,3.2,4,3,67,154
306291,5233,1,5,5516,91,836,77.1807331,28.5650684,"North Indian, Mughlai",650,1,0,1,0,0,2,3.3,4,3,163,186
307171,5228,1,5,2400,91,836,77.1802838,28.5645773,North Indian,350,1,0,0,0,0,1,2.9,4,3,11,279
307169,5232,1,5,2505,91,836,77.1779027,28.5644842,North Indian,150,1,0,0,0,0,1,3,4,3,5,111
307168,5230,1,5,4672,91,836,77.1779476,28.5642644,"North Indian, South Indian, Chinese",200,1,0,0,0,0,1,2.9,4,3,11,234
300271,5229,1,5,2639,91,836,77.1759708,28.5750988,"Mithai, Street Food",100,1,0,0,0,0,1,2.5,4,3,17,489
307865,831,1,5,4331,91,836,77.1675179,28.5726799,"Raw Meats, North Indian, Fast Food",350,1,0,0,0,0,1,3,4,3,10,497
301229,2974,1,5,4915,91,836,77.1728257,28.5734538,"North Indian, Chinese",450,1,0,1,0,0,1,2.6,4,3,53,176
613,881,1,5,3177,241,840,77.2058916,28.5990816,Cafe,450,1,0,0,0,0,1,2.9,4,3,9,207
3549,5255,1,5,5529,1086,842,77.1196172,28.5438001,Finger Food,2500,1,1,0,0,0,4,3.3,4,3,24,310
2700032,7115,1,27,8567,1089,843,85.324253,23.351489,"North Indian, Continental",2000,1,0,0,0,0,4,3.4,4,3,62,260
4490,5261,1,5,3677,1088,844,77.090586,28.6672628,"Desserts, Bakery",2000,1,0,0,0,0,4,3.1,4,3,40,381
4488,5262,1,5,3677,1088,844,77.090592,28.6672586,Finger Food,2500,1,1,0,0,0,4,3.3,4,3,36,393
3900009,7162,1,23,8837,1091,847,82.98081,25.338373,"Cafe, North Indian, Continental",600,1,0,0,0,0,3,3.3,4,3,34,427
3900010,7163,1,23,8837,1091,847,82.98081,25.338373,"North Indian, Mughlai",1100,1,0,0,0,0,4,3.3,4,3,67,140
309030,1546,1,14,1417,472,848,77.0395802,28.4234228,"Chinese, Thai",700,1,0,1,0,0,2,3.2,4,3,100,398
18398606,1058,1,14,1095,472,848,77.0392029,28.4237354,"Burger, Fast Food",500,1,0,1,0,0,2,3,4,3,71,312
186,650,1,5,5244,325,850,77.1771112,28.6426741,"Fast Food, Burger",500,1,0,1,0,0,2,3.4,4,3,91,365
3124,5263,1,5,5425,325,850,77.1766213,28.644294,"Mughlai, North Indian, Chinese",1100,1,0,1,0,0,3,3.2,4,3,221,443
8912,685,1,5,3900,36,852,77.18654,28.6431648,"Pizza, Fast Food",700,1,0,0,0,0,2,2.9,4,3,119,352
306067,3791,1,5,5649,36,852,77.1851026,28.6358601,"Biryani, North Indian",600,1,0,0,0,0,2,2.6,4,3,135,307
18294260,3732,1,5,3582,36,852,77.1887382,28.6434531,"North Indian, Chinese",600,1,0,1,0,0,2,2.7,4,3,5,121
307702,1568,1,5,5130,36,852,77.1787112,28.6441954,"South Indian, Chinese",350,1,0,0,0,0,1,2.7,4,3,29,229
7448,5296,1,5,5938,36,852,77.1847405,28.6400561,North Indian,600,1,0,0,0,0,2,2.9,4,3,5,415
307075,971,1,5,6149,36,852,77.1849192,28.6406889,"Raw Meats, Fast Food",400,1,0,0,0,0,1,2.8,4,3,33,449
7306,5292,1,5,5793,36,852,77.1807286,28.638266,"Street Food, Mithai",150,1,0,0,0,0,1,3.4,4,3,79,251
7399,5274,1,5,2967,36,852,77.1833586,28.6384592,"Mithai, Street Food",150,1,0,0,0,0,1,2.8,4,3,11,137
307519,5284,1,5,4595,36,852,77.1851613,28.6415262,"North Indian, Chinese",650,1,0,1,0,0,2,3,4,3,110,270
8660,5297,1,5,6525,36,852,77.180053,28.6383473,"Mithai, Street Food",200,1,0,0,0,0,1,2.7,4,3,22,306
8667,5300,1,5,6601,36,852,77.1796612,28.6385698,South Indian,250,1,0,0,0,0,1,2.7,4,3,18,268
8688,5291,1,5,5747,36,852,77.1796308,28.6385828,North Indian,300,1,0,0,0,0,1,3.1,4,3,25,172
308051,5272,1,5,2518,36,852,77.1843283,28.6360505,"North Indian, Mughlai",850,1,0,1,0,0,2,3.4,4,3,58,319
18279476,5275,1,5,3566,36,852,77.1841987,28.6362195,Street Food,120,1,0,0,0,0,1,3,4,3,6,351
18237343,5286,1,5,4807,36,852,77.1843284,28.6361662,North Indian,400,1,0,0,0,0,1,3,4,3,6,137
18369767,3441,1,5,4059,36,852,77.1842572,28.6362165,Chinese,350,1,0,0,0,0,1,3.1,4,3,12,212
18034082,5285,1,5,4704,36,852,77.1843844,28.6361574,Bakery,500,1,0,1,0,0,2,3.2,4,3,6,263
17977795,5280,1,5,4082,36,852,77.175828,28.632301,"North Indian, Chinese, Mughlai",500,1,0,1,0,0,2,3,4,3,14,148
7242,5270,1,5,2334,36,852,77.1855361,28.6417258,"Chinese, Fast Food",450,1,0,0,0,0,1,3.4,4,3,76,384
7452,5282,1,5,4141,36,852,77.1856029,28.6416685,North Indian,300,1,0,0,0,0,1,2.8,4,3,117,497
18282048,5298,1,5,6539,36,852,77.1835142,28.6366196,North Indian,600,1,0,1,0,0,2,2.6,4,3,10,321
18277238,5293,1,5,5835,36,852,77.1842643,28.6363021,"North Indian, Chinese",800,1,0,1,0,0,2,3.2,4,3,13,308
312920,5271,1,5,2408,36,852,77.1777131,28.6397455,"North Indian, Mughlai, Chinese",600,1,0,1,0,0,2,2.5,4,3,31,179
18420444,1228,1,5,6389,36,852,77.18484,28.6409495,Mughlai,300,1,0,0,0,0,1,3,4,3,4,160
7342,5302,1,5,6817,36,852,77.1787607,28.6443538,North Indian,300,1,0,0,0,0,1,2.7,4,3,41,291
307278,5307,1,5,7205,36,852,77.1852191,28.6416652,South Indian,350,1,0,0,0,0,1,3.2,4,3,53,468
300300,5287,1,5,5178,36,852,77.1819977,28.6374978,Chinese,750,1,0,0,0,0,2,3,4,3,58,381
3131,5288,1,5,5179,36,852,77.1817642,28.6373291,"North Indian, Chinese, Mughlai",900,1,1,0,0,0,2,2.6,4,3,169,273
301242,5303,1,5,6841,36,852,77.1854718,28.6412916,"North Indian, Mughlai",500,1,0,1,0,0,2,2.5,4,3,40,412
18455210,5281,1,5,4112,36,852,77.18303673,28.63823106,"Fast Food, North Indian, Chinese",300,1,0,0,0,0,1,3.4,4,3,20,429
3132,5301,1,5,6789,36,852,77.1819781,28.6374266,"North Indian, Chinese",600,1,0,0,0,0,2,3.2,4,3,27,327
8666,5299,1,5,6542,36,852,77.1822871,28.6392731,"Chinese, Fast Food",400,1,0,1,0,0,1,2.7,4,3,84,455
18248991,1003,1,5,6310,36,852,77.1804107,28.6383225,"Raw Meats, Fast Food",300,1,0,0,0,0,1,3,4,3,7,165
311787,3820,1,5,6419,36,852,77.1764955,28.6437563,Fast Food,250,1,0,0,0,0,1,3.1,4,3,7,264
7409,5276,1,5,3722,36,852,77.1849429,28.6409097,"North Indian, Beverages",100,1,0,0,0,0,1,2.7,4,3,16,352
311760,3006,1,5,7366,36,852,77.1859204,28.6421751,"Chinese, Fast Food",350,1,0,1,0,0,1,3.1,4,3,140,221
18395392,2363,1,5,5611,36,852,77.1798317,28.6387701,"Ice Cream, Desserts",250,1,0,0,0,0,1,2.9,4,3,10,262
7441,651,1,5,6726,36,852,77.1848697,28.6402723,"American, Fast Food, Salad, Healthy Food",500,1,0,1,0,0,2,3.4,4,3,152,178
309445,831,1,5,4332,36,852,77.1776202,28.6436486,"Raw Meats, North Indian, Fast Food",350,1,0,0,0,0,1,3.2,4,3,17,400
18369771,5305,1,5,7080,36,852,77.1846194,28.6407597,Mughlai,500,1,0,1,0,0,2,2.6,4,3,7,355
18453448,5304,1,5,7001,36,852,77.18509823,28.64060998,"Cafe, Fast Food, Pizza",250,1,0,1,0,0,1,3.4,4,3,21,279
18375392,5046,1,5,2998,36,852,77.1849206,28.6408817,Biryani,450,1,0,0,0,0,1,2.6,4,3,26,242
7442,5295,1,5,5915,36,852,77.1849341,28.6406426,"Raw Meats, North Indian",600,1,0,0,0,0,2,2.6,4,3,22,175
693,906,1,5,2832,36,852,77.1793562,28.638768,Ice Cream,300,1,0,0,0,0,1,3.3,4,3,32,193
311383,4415,1,5,5314,36,852,77.1788585,28.6389356,North Indian,350,1,0,1,0,0,1,2.8,4,3,55,240
5527,881,1,5,3178,36,852,77.1802929,28.6383657,Cafe,450,1,0,1,0,0,1,2.9,4,3,37,147
18429387,2790,1,5,6962,36,852,77.1785489,28.6425064,"North Indian, Chinese",900,1,0,1,0,0,2,2.8,4,3,7,404
7407,1982,1,5,3512,36,852,77.18480556,28.64084722,"Chinese, Fast Food",350,1,0,0,0,0,1,2.6,4,3,29,185
8658,4252,1,5,4929,36,852,77.1846576,28.640745,Fast Food,100,1,0,0,0,0,1,2.6,4,3,24,478
305392,659,1,5,6246,36,852,77.1865864,28.6428784,"South Indian, North Indian, Chinese",600,1,0,1,0,0,2,2.7,4,3,120,179
18224550,5277,1,5,3940,36,852,77.18191,28.6376128,North Indian,200,1,0,0,0,0,1,2.9,4,3,6,219
3135,5273,1,5,2800,36,852,77.1775468,28.6398635,"North Indian, Chinese, Mughlai",800,1,1,1,0,0,2,2.5,4,3,78,423
2751,5290,1,5,5384,36,852,77.1773147,28.6399016,"North Indian, Mughlai, Chinese",1000,1,1,1,0,0,3,3.2,4,3,102,441
18363093,5278,1,5,4040,36,852,77.1778506,28.643732,"Italian, Continental, Fast Food, Chinese",600,1,0,1,0,0,2,3.4,4,3,50,340
8671,2570,1,5,4544,36,852,77.1802949,28.6382645,"Chinese, Fast Food",300,1,0,0,0,0,1,2.5,4,3,111,178
7373,897,1,5,4221,36,852,77.1809764,28.6380397,"Ice Cream, Desserts",300,1,0,0,0,0,1,3.3,4,3,40,282
18468651,3301,1,5,4470,36,852,77.181651,28.637767,"Ice Cream, Desserts",200,1,0,1,0,0,1,2.8,4,3,7,255
18107869,5294,1,5,5895,36,852,77.1889084,28.6434584,Fast Food,300,1,0,0,0,0,1,3,4,3,12,112
313258,4748,1,5,4132,36,852,77.1804127,28.6380933,"Raw Meats, Fast Food",300,1,0,0,0,0,1,2.9,4,3,4,379
307511,5279,1,5,4053,36,852,77.1809053,28.6380274,"North Indian, Chinese",750,1,1,1,0,0,2,2.5,4,3,165,430
308049,5283,1,5,4586,36,852,77.1852251,28.6415127,"Biryani, North Indian",300,1,0,0,0,0,1,2.9,4,3,66,409
309255,5306,1,5,7149,36,852,77.1846297,28.6407064,"North Indian, Chinese, Fast Food",700,1,0,1,0,0,2,2.9,4,3,135,481
18446480,5289,1,5,5199,36,852,77.18502257,28.64091673,"Fast Food, Maharashtrian, North Indian",250,1,0,1,0,0,1,2.7,4,3,11,328
4163,3511,1,5,5889,371,853,77.1166967,28.6395812,"Bakery, Fast Food",350,1,0,1,0,0,1,3.4,4,3,33,103
18454700,5326,1,5,3276,371,853,77.12051611,28.64100677,Bakery,400,1,0,0,0,0,1,3.3,4,3,11,404
2364,5337,1,5,6078,371,853,77.1202369,28.6392045,Chinese,400,1,0,0,0,0,1,3.2,4,3,49,145
300397,651,1,5,6727,371,853,77.1216877,28.6449256,"American, Fast Food, Salad, Healthy Food",500,1,0,1,0,0,2,2.7,4,3,114,359
978,5323,1,5,2777,371,853,77.1204612,28.6383943,"North Indian, Mughlai",500,1,0,1,0,0,2,3.4,4,3,49,173
974,4522,1,5,5751,371,853,77.1202126,28.6385502,"North Indian, Mughlai",750,1,0,1,0,0,2,3.4,4,3,53,189
977,5327,1,5,3396,371,853,77.1200964,28.6387768,"North Indian, Chinese",700,1,0,1,0,0,2,3.2,4,3,93,214
969,3178,1,5,7085,371,853,77.120204,28.6389131,"North Indian, Chinese",750,1,1,1,0,0,2,2.6,4,3,45,396
18241878,5321,1,5,2734,371,853,77.1202901,28.6389393,"Mughlai, North Indian",750,1,0,1,0,0,2,2.6,4,3,25,431
18420427,5331,1,5,4182,371,853,77.1200667,28.6392619,North Indian,650,1,0,0,0,0,2,3,4,3,4,259
309435,4346,1,5,3405,371,853,77.1202079,28.6390825,"North Indian, Mughlai",800,1,1,0,0,0,2,3,4,3,27,463
311977,3510,1,5,5554,371,853,77.1200714,28.650417,"North Indian, South Indian, Chinese",800,1,1,1,0,0,2,3.3,4,3,90,268
307548,5339,1,5,6489,371,853,77.1199468,28.6406538,South Indian,300,1,0,0,0,0,1,3,4,3,14,268
305688,3801,1,5,6278,371,853,77.1205029,28.6390357,"North Indian, Chinese",550,1,0,0,0,0,2,3.3,4,3,22,319
8649,5328,1,5,3399,371,853,77.1205381,28.6387809,"North Indian, Chinese",600,1,0,1,0,0,2,3.1,4,3,25,305
8652,5341,1,5,7219,371,853,77.1200278,28.6388527,Chinese,400,1,0,0,0,0,1,3,4,3,10,138
307135,5324,1,5,3127,371,853,77.1162715,28.6421004,"Continental, North Indian, Chinese, Cafe",1400,1,1,0,0,0,3,3.2,4,3,411,413
303122,889,1,5,7189,371,853,77.117951,28.6397089,"Fast Food, North Indian",300,1,0,0,0,0,1,3.2,4,3,22,441
305082,1651,1,5,4256,371,853,77.1192439,28.6475397,"Mughlai, North Indian, Chinese",1300,1,0,0,0,0,3,3.4,4,3,246,379
5932,5340,1,5,6588,371,853,77.1212876,28.645158,"Bakery, Desserts, Fast Food, Street Food, Chinese, Beverages",400,1,0,0,0,0,1,3.4,4,3,179,402
18363209,5325,1,5,3238,371,853,77.11567003,28.63090904,Cafe,500,1,0,1,0,0,2,3,4,3,17,386
305694,5336,1,5,6000,371,853,77.1151872,28.6392925,"North Indian, Biryani, Fast Food",600,1,0,1,0,0,2,2.6,4,3,41,288
306910,2372,1,5,2899,371,853,77.1157942,28.6392175,Mithai,100,1,0,0,0,0,1,3,4,3,11,342
307138,5330,1,5,3658,371,853,77.1232695,28.6522668,"North Indian, Chinese, Continental",1100,1,0,1,0,0,3,3.4,4,3,224,298
18281968,5333,1,5,4612,371,853,77.1203589,28.6395034,Ice Cream,100,1,0,0,0,0,1,3.1,4,3,5,271
18255603,5338,1,5,6339,371,853,77.1202507,28.6391953,"Ice Cream, Desserts",200,1,0,0,0,0,1,3.3,4,3,14,302
2537,5335,1,5,4906,371,853,77.1203142,28.6391596,"North Indian, Mughlai, Chinese",700,1,0,0,0,0,2,3.2,4,3,16,443
312959,5322,1,5,2738,371,853,77.1153558,28.6394578,North Indian,500,1,0,0,0,0,2,2.8,4,3,5,206
308791,3864,1,5,3315,371,853,77.1241664,28.6365982,Fast Food,250,1,0,0,0,0,1,3.2,4,3,23,298
18375382,5334,1,5,4626,371,853,77.12024923,28.63860359,"North Indian, Chinese, Mughlai",600,1,0,1,0,0,2,3.2,4,3,7,114
307541,831,1,5,4333,371,853,77.1149915,28.63938,"Raw Meats, North Indian, Fast Food",350,1,0,0,0,0,1,3.1,4,3,14,197
18371401,5329,1,5,3455,371,853,77.12061569,28.64112418,North Indian,500,1,0,1,0,0,2,3.1,4,3,21,236
312589,5327,1,5,3395,371,853,77.1201458,28.6387744,"North Indian, Chinese, Mughlai",700,1,0,1,0,0,2,2.9,4,3,8,445
305086,5332,1,5,4260,371,853,77.1205618,28.6382052,"North Indian, Chinese",700,1,0,0,0,0,2,3.2,4,3,41,355
2200001,668,1,42,118,155,860,74.86276111,31.65558889,"North Indian, Mughlai, Chinese",1200,1,0,0,0,0,3,3.4,4,3,98,354
2200358,667,1,42,102,155,860,0,0,"Cafe, Bakery, Fast Food",500,1,0,0,0,0,2,3.4,4,3,26,498
7679,5395,1,5,3545,34,872,77.1274382,28.7236979,"North Indian, Chinese, Raw Meats",700,1,0,1,0,0,2,3.1,4,3,68,197
8389,685,1,5,3902,34,872,77.1167854,28.7014084,"Pizza, Fast Food",700,1,0,0,0,0,2,3.3,4,3,82,115
2000,5398,1,5,5485,34,872,77.1261797,28.7183841,"North Indian, Chinese, South Indian",450,1,0,1,0,0,1,3.3,4,3,116,444
3229,651,1,5,6728,34,872,77.1170101,28.7009376,"American, Fast Food, Salad, Healthy Food",500,1,0,1,0,0,2,3.3,4,3,132,192
6481,5390,1,5,2661,34,872,77.1184642,28.7401249,"Fast Food, North Indian, Chinese, South Indian, Ice Cream",450,1,0,1,0,0,1,2.7,4,3,114,435
5283,5400,1,5,5777,34,872,77.137416,28.736207,"Bakery, Chinese, Fast Food",450,1,0,1,0,0,1,3.2,4,3,73,498
8771,5391,1,5,2692,34,872,77.1252807,28.7039726,Street Food,200,1,0,0,0,0,1,3.3,4,3,79,409
300862,5392,1,5,2771,34,872,77.1250975,28.703903,"Bakery, Chinese, Fast Food",350,1,0,1,0,0,1,3.4,4,3,59,310
300844,2337,1,5,2348,34,872,77.1292361,28.7049801,Fast Food,300,1,0,0,0,0,1,3.3,4,3,85,239
7137,5399,1,5,5546,34,872,77.1264494,28.7128593,"North Indian, Chinese",1000,1,0,1,0,0,3,3,4,3,126,173
9408,5396,1,5,4401,34,872,77.1322924,28.7344604,North Indian,250,1,0,0,0,0,1,3.3,4,3,64,228
5313,835,1,5,5979,34,872,77.1244717,28.7086399,"North Indian, South Indian, Fast Food",800,1,0,1,0,0,2,2.8,4,3,164,133
6308,1858,1,5,5772,34,872,77.10445471,28.69976033,"North Indian, Mughlai",650,1,0,1,0,0,2,3.4,4,3,78,425
303595,5394,1,5,3461,34,872,77.1320227,28.7341659,"North Indian, Mughlai",550,1,0,1,0,0,2,2.7,4,3,128,259
311711,4803,1,5,5763,34,872,77.1257302,28.7178037,Fast Food,400,1,0,0,0,0,1,3.3,4,3,34,414
313336,649,1,5,4858,34,872,77.1171,28.7007672,"American, Fast Food",500,1,0,1,0,0,2,3.1,4,3,60,377
3247,1232,1,5,2658,34,872,77.1261797,28.7183841,North Indian,300,1,0,0,0,0,1,3,4,3,76,118
308212,5393,1,5,3344,34,872,77.1258201,28.7181704,"Chinese, Fast Food",350,1,0,1,0,0,1,3.2,4,3,212,392
4056,1648,1,5,2977,34,872,77.1159313,28.697879,"North Indian, Chinese, South Indian, Street Food, Fast Food, Mithai",550,1,0,1,0,0,2,3.4,4,3,110,352
8915,5401,1,5,6007,34,872,77.1142681,28.7344691,"North Indian, Chinese",1000,1,1,1,0,0,3,3.3,4,3,156,245
18254676,5403,1,5,7229,34,872,77.1148525,28.6981332,"Fast Food, Italian",400,1,0,0,0,0,1,3.1,4,3,20,233
3114,5402,1,5,6636,34,872,77.1168303,28.7007412,"Chinese, North Indian, Mughlai",1000,1,1,1,0,0,3,2.6,4,3,59,115
191,650,1,5,5246,34,872,77.1167902,28.7010021,"Fast Food, Burger",500,1,0,1,0,0,2,3.4,4,3,108,341
6477,5397,1,5,5171,34,872,77.1263595,28.7181329,"Bakery, Fast Food",150,1,0,0,0,0,1,3.4,4,3,95,308
309429,1003,1,5,6311,34,872,77.1246515,28.7116118,"Raw Meats, Fast Food, North Indian",150,1,0,1,0,0,1,3.4,4,3,59,134
18425766,5414,1,5,3468,1097,873,77.120533,28.550802,Continental,3700,1,0,0,0,0,4,2.9,4,3,4,371
303779,1549,1,14,1758,923,881,77.0313172,28.4623451,North Indian,250,1,0,0,0,0,1,3.1,4,3,16,162
1452,1548,1,14,1738,923,881,77.0268394,28.4596657,Mithai,200,1,0,0,0,0,1,3.2,4,3,15,357
7318,831,1,5,4334,60,882,77.20069136,28.56207497,"Raw Meats, North Indian, Fast Food",350,1,0,0,0,0,1,3.3,4,3,30,361
18432849,5446,1,5,6569,60,882,77.19396817,28.56178754,"North Indian, Mughlai",500,1,0,0,0,0,2,3.3,4,3,13,419
18144483,5439,1,5,5035,60,882,77.19325863,28.56087734,"Tibetan, Chinese",700,1,0,1,0,0,2,3.1,4,3,34,475
304187,5452,1,5,7381,60,882,77.19378803,28.56092299,"Chinese, Tibetan, Fast Food",500,1,0,0,0,0,2,3.3,4,3,150,480
18254549,5436,1,5,4541,60,882,77.20056731,28.56034081,"Chinese, Fast Food",500,1,0,1,0,0,2,2.7,4,3,26,330
311828,5443,1,5,5386,60,882,77.19733089,28.56198369,"North Indian, Mughlai",800,1,0,1,0,0,2,2.7,4,3,90,361
309026,5426,1,5,3397,60,882,77.19439722,28.56723889,"North Indian, South Indian, Chinese",300,1,0,0,0,0,1,2.9,4,3,4,411
18358685,2733,1,5,3419,60,882,77.198889,28.559828,"Mughlai, North Indian, Chinese",700,1,0,1,0,0,2,3.4,4,3,13,331
18357109,5425,1,5,3357,60,882,77.19549257,28.56269484,Chinese,500,1,0,0,0,0,2,3,4,3,12,476
18384121,5423,1,5,2786,60,882,77.195856,28.559151,"Naga, Tibetan",500,1,0,1,0,0,2,3.4,4,3,15,480
309531,5421,1,5,2732,60,882,77.19453,28.567931,North Indian,300,1,0,0,0,0,1,3.3,4,3,27,370
8216,5422,1,5,2768,60,882,77.19496111,28.56383056,Fast Food,200,1,0,0,0,0,1,3.3,4,3,34,484
311570,5437,1,5,4661,60,882,77.19475061,28.56265773,Chinese,450,1,0,1,0,0,1,2.7,4,3,6,477
303289,5229,1,5,2640,60,882,77.19249722,28.56198611,Mithai,250,1,0,0,0,0,1,2.6,4,3,12,196
300281,5451,1,5,6940,60,882,77.19402138,28.56172425,Chinese,400,1,0,0,0,0,1,3.4,4,3,63,473
309808,5445,1,5,6329,60,882,77.1941,28.561778,"Fast Food, North Indian",600,1,0,1,0,0,2,2.8,4,3,9,272
9565,5430,1,5,4054,60,882,77.19393991,28.56177343,"Tibetan, Chinese",500,1,0,1,0,0,2,3.3,4,3,141,379
18456724,5450,1,5,6907,60,882,0,0,"Naga, Tibetan, Chinese, Bakery",600,1,0,0,0,0,2,3,4,3,4,366
18461946,5428,1,5,3737,60,882,0,0,"Pizza, Continental, Beverages",300,1,0,0,0,0,1,3.3,4,3,15,239
300280,3111,1,5,3924,60,882,77.19417427,28.5618126,"Tibetan, Chinese",400,1,0,0,0,0,1,2.8,4,3,53,222
18424971,5449,1,5,6897,60,882,77.19857084,28.56069268,"Bakery, Desserts",400,1,0,0,0,0,1,3.1,4,3,8,206
7322,651,1,5,6729,60,882,77.20070411,28.56164445,"American, Fast Food, Salad, Healthy Food",500,1,0,1,0,0,2,2.9,4,3,188,359
5846,925,1,5,6128,60,882,77.19480157,28.56721546,"North Indian, Chinese, Mughlai",900,1,0,1,0,0,2,3,4,3,64,304
1775,2339,1,5,2869,60,882,77.1991066,28.5654336,"North Indian, South Indian, Chinese, Street Food, Mithai",550,1,0,1,0,0,2,2.8,4,3,90,308
7310,5417,1,5,2412,60,882,77.198856,28.565381,"North Indian, Chinese, South Indian",700,1,0,0,0,0,2,3.1,4,3,45,274
18285198,897,1,5,4222,60,882,77.1990636,28.56542249,"Ice Cream, Desserts",300,1,0,0,0,0,1,2.9,4,3,9,429
305517,5419,1,5,2575,60,882,77.199449,28.566074,North Indian,300,1,0,0,0,0,1,3,4,3,6,132
309806,5440,1,5,5096,60,882,77.19738889,28.56108333,"Pizza, Fast Food",350,1,0,0,0,0,1,3.4,4,3,25,348
18361271,5442,1,5,5367,60,882,0,0,Naga,400,1,0,0,0,0,1,3,4,3,7,421
18334429,5420,1,5,2724,60,882,77.19174787,28.5624946,Chinese,400,1,0,0,0,0,1,3,4,3,7,138
18138427,5448,1,5,6750,60,882,77.19438482,28.56444427,"Bakery, Desserts",600,1,0,0,0,0,2,3,4,3,6,174
305514,5432,1,5,4354,60,882,77.19693661,28.55903832,North Indian,300,1,0,0,0,0,1,3.1,4,3,16,323
4330,5433,1,5,4398,60,882,77.19629455,28.558874,North Indian,350,1,0,1,0,0,1,2.8,4,3,60,165
300258,2577,1,5,3195,60,882,77.19591,28.559014,Cafe,750,1,0,0,0,0,2,2.5,4,3,32,471
18247034,5424,1,5,3259,60,882,77.19691481,28.55951921,"Cafe, Bakery",700,1,0,0,0,0,2,3,4,3,5,261
305516,5441,1,5,5155,60,882,77.191948,28.572764,North Indian,200,1,0,0,0,0,1,2.8,4,3,8,309
304186,5434,1,5,4439,60,882,77.1989952,28.56062056,Chinese,600,1,0,1,0,0,2,3.1,4,3,35,371
310436,5444,1,5,5892,60,882,77.19544631,28.56262917,"North Indian, Chinese, Fast Food",400,1,0,0,0,0,1,2.7,4,3,11,145
304194,5429,1,5,3798,60,882,77.19236042,28.56199193,"North Indian, Chinese",800,1,0,1,0,0,2,2.6,4,3,83,447
